REF_DATE;LOAN_ID;PARTNER_ID;COLL_ID;COLL_TYPE;PROCESSING;CURRENCY;REM_MTR;ORIG_MTR;END_DATE;PRODUCT;EXPOSURE;EAD;LGD;EL;RWA
29.9.2023;3653962502qkhr41;hvbbc824ud3623;;UNS;OB;EUR;1;365;30.9.2023;Overdraft;0;0;0.8995024;0;0.3
29.9.2023;5059599289ukby75;hvbbc824ud3623;;UNS;CE;BGN;1;365;30.9.2023;Overdraft;44.97;44.97;0.8995024;40.45;19.05
29.9.2023;1867576173qyly95;hvbbc824ud3623;;UNS;OB;BGN;1;365;30.9.2023;Overdraft;0;0;0.8995024;0;0.3
29.9.2023;6909660427dail69;hvbbc824ud3623;;UNS;CE;EUR;1;365;30.9.2023;Overdraft;44.99;44.99;0.8995024;40.47;19.05
29.9.2023;4567166002cxus33;hvbbc824ud3623;;UNS;OB;EUR;1;365;30.9.2023;Overdraft;0;0;0.8995024;0;0.3
29.9.2023;1575634634yykz68;hvbbc824ud3623;;UNS;CE;EUR;1;365;30.9.2023;Overdraft;54.38;54.38;0.8995024;48.91;22.71
29.9.2023;2153979235dcgw99;hvbbc824ud3623;;UNS;OB;EUR;1;365;30.9.2023;Overdraft;0;0;0.8995024;0;0.36
29.9.2023;2906309651lelt57;xbmxn666gu3186;;UNS;CE;BGN;1;365;30.9.2023;Overdraft;152.77;152.77;0.4920952;1.28;100.5
29.9.2023;8709307182ghvu57;xbmxn666gu3186;;UNS;OB;BGN;1;365;30.9.2023;Overdraft;0;0;0.4920952;0;0
29.9.2023;9027094254cdhe92;xbmxn666gu3186;;UNS;CE;EUR;490;724;31.1.2025;Credit Cards;3106.95;3106.95;0.6910775;36.53;3504.24
29.9.2023;3104639903qiys65;xbmxn666gu3186;;UNS;OB;EUR;490;724;31.1.2025;Credit Cards;17363.67;6140.14;0.6910775;72.19;6925.3
29.9.2023;2872683650voab70;xbmxn666gu3186;;UNS;OB;BGN;564;1905;15.4.2025;Guarantee;0;0;0.6206517;0;0
29.9.2023;2872683650voab70;xbmxn666gu3186;sokrq970su4630gdzkqr;FIN;OB;BGN;564;1905;15.4.2025;Guarantee;88282.17;17656.43;0;0;0
29.9.2023;8927901403mlso68;xbmxn666gu3186;;UNS;OB;BGN;564;1905;15.4.2025;Guarantee;0;0;0.6206517;0;0
29.9.2023;7792527707awzr71;bvmra696pl2832;;UNS;CE;BGN;426;2919;28.11.2024;Credit Cards;16.01;16.01;0.5399965;0.11;12.67
29.9.2023;3164828733ougu70;bvmra696pl2832;;UNS;OB;BGN;426;2919;28.11.2024;Credit Cards;999.56;363.77;0.5399965;2.54;287.91
29.9.2023;3963603395nxgb69;bvmra696pl2832;;UNS;CE;BGN;397;1462;30.10.2024;Credit Cards;38.76;38.76;0.5399965;0.27;30.3
29.9.2023;2964694307jnig11;bvmra696pl2832;;UNS;OB;BGN;397;1462;30.10.2024;Credit Cards;4106.34;1456.75;0.5399965;10.17;1138.92
29.9.2023;6556486472prml27;gtmke532xb8271;;UNS;CE;EUR;1;365;30.9.2023;Overdraft;0;0;0.4920952;0;0
29.9.2023;2551035267wsfh11;gtmke532xb8271;;UNS;OB;EUR;1;365;30.9.2023;Overdraft;0;0;0.4920952;0;0
29.9.2023;2551035267wsfh11;gtmke532xb8271;aaqmj990vz6033rskdsj;CRE;OB;EUR;1;365;30.9.2023;Overdraft;20499.2;9871.05;0;0;0
29.9.2023;8443287295hncx37;gtmke532xb8271;;UNS;CE;BGN;737;737;5.10.2025;Overdraft;0;0;0.4920952;0;0
29.9.2023;9147699789dsnn75;gtmke532xb8271;;UNS;OB;BGN;737;737;5.10.2025;Overdraft;0;0;0.4920952;0;0
29.9.2023;8282173688fwiw44;gtmke532xb8271;;UNS;CE;EUR;1553;5530;30.12.2027;Multipurpose Line;0;0;0.4920952;0;0
29.9.2023;5290692901lqoo10;gtmke532xb8271;;UNS;OB;EUR;1553;5530;30.12.2027;Multipurpose Line;0;0;0.4920952;0;0
29.9.2023;5290692901lqoo10;gtmke532xb8271;aaqmj990vz6033rskdsj;CRE;OB;EUR;1553;5530;30.12.2027;Multipurpose Line;321859.63;122541.13;0;0;0
29.9.2023;7640891604alus28;gtmke532xb8271;;UNS;CE;BGN;395;5117;28.10.2024;Credit Cards;11.7;11.7;0.5399965;0.06;10.12
29.9.2023;3699396341cdkm71;gtmke532xb8271;;UNS;OB;BGN;395;5117;28.10.2024;Credit Cards;2582.86;911.11;0.5399965;4.72;788.19
29.9.2023;7377872373aqqh57;gtmke532xb8271;;UNS;CE;BGN;244;2191;30.5.2024;Credit Cards;2386.86;2386.86;0.6910775;15.83;2453.03
29.9.2023;6042212361ekmo44;gtmke532xb8271;;UNS;OB;BGN;244;2191;30.5.2024;Credit Cards;2797.97;998.42;0.6910775;6.62;1026.1
29.9.2023;1406931520qhge73;gtmke532xb8271;;UNS;CE;BGN;639;1460;29.6.2025;Credit Cards;0;0;0.5399965;0;0
29.9.2023;6572250537uhcs83;gtmke532xb8271;;UNS;OB;BGN;639;1460;29.6.2025;Credit Cards;1539.73;559.73;0.5399965;2.9;540.33
29.9.2023;3662171675veep39;gtmke532xb8271;;UNS;CE;BGN;610;743;31.5.2025;Credit Cards;1091.56;1091.56;0.5399965;5.66;1040.73
29.9.2023;2915426608lbvc55;gtmke532xb8271;;UNS;OB;BGN;610;743;31.5.2025;Credit Cards;436.53;159.12;0.5399965;0.82;151.71
29.9.2023;2640659689hyrm55;gtmke532xb8271;;UNS;OB;EUR;62;1109;30.11.2023;Guarantee;0;0;0.6206517;0;0
29.9.2023;2640659689hyrm55;gtmke532xb8271;aaqmj990vz6033rskdsj;CRE;OB;EUR;62;1109;30.11.2023;Guarantee;309368.09;154684.04;0;0;0
29.9.2023;3428861723hrxb95;gtmke532xb8271;;UNS;OB;EUR;62;1109;30.11.2023;Guarantee;0;0;0.6206517;0;0
29.9.2023;8276982603jgwg31;gtmke532xb8271;;UNS;OB;EUR;1119;1477;22.10.2026;Guarantee;0;0;0.6206517;0;0
29.9.2023;8276982603jgwg31;gtmke532xb8271;aaqmj990vz6033rskdsj;CRE;OB;EUR;1119;1477;22.10.2026;Guarantee;121425.73;24285.15;0;0;0
29.9.2023;6451480824oasi95;gtmke532xb8271;;UNS;OB;EUR;1119;1477;22.10.2026;Guarantee;0;0;0.6206517;0;0
29.9.2023;6897652259asyu36;vrloo487tq8341;;UNS;CE;BGN;4;2191;3.10.2023;Investment Loan;2450.23;2450.23;0.5658652;4.03;717.42
29.9.2023;5823968003qykf85;vrloo487tq8341;;UNS;OB;BGN;4;2191;3.10.2023;Investment Loan;0;0;0.5658652;0;0
29.9.2023;7901805921nghq36;vrloo487tq8341;;UNS;CE;BGN;6;1156;5.10.2023;Overdraft;0;0;0.6206517;0;0
29.9.2023;5494408633ioxv12;vrloo487tq8341;;UNS;OB;BGN;6;1156;5.10.2023;Overdraft;105289.84;50599.17;0.6206517;91.33;16282.49
29.9.2023;4352728208zofx52;ifyvr624ig3441;;UNS;CE;BGN;1188;6505;30.12.2026;Multipurpose Line;0;0;0.4920952;0;0
29.9.2023;9548889509afid22;ifyvr624ig3441;;UNS;OB;BGN;1188;6505;30.12.2026;Multipurpose Line;0;0;0.4920952;0;0
29.9.2023;9548889509afid22;ifyvr624ig3441;iqjxx263gu7144npngoy;CRE;OB;BGN;1188;6505;30.12.2026;Multipurpose Line;27170.19;10344.47;0;0;0
29.9.2023;4587143479oyzl53;ifyvr624ig3441;;UNS;OB;BGN;47;1170;15.11.2023;Guarantee;0;0;0.6206517;0;0
29.9.2023;4587143479oyzl53;ifyvr624ig3441;iqjxx263gu7144npngoy;CRE;OB;BGN;47;1170;15.11.2023;Guarantee;15272.45;3054.49;0;0;0
29.9.2023;6542291373ollj86;ifyvr624ig3441;;UNS;OB;BGN;47;1170;15.11.2023;Guarantee;0;0;0.6206517;0;0
29.9.2023;8538522032vddh40;ifyvr624ig3441;;UNS;OB;BGN;25;1131;24.10.2023;Guarantee;0;0;0.6206517;0;0
29.9.2023;8538522032vddh40;ifyvr624ig3441;iqjxx263gu7144npngoy;CRE;OB;BGN;25;1131;24.10.2023;Guarantee;5956.88;1191.37;0;0;0
29.9.2023;1751540710ffwa57;ifyvr624ig3441;;UNS;OB;BGN;25;1131;24.10.2023;Guarantee;0;0;0.6206517;0;0
29.9.2023;8170356727imke22;ifyvr624ig3441;;UNS;OB;BGN;77;1138;15.12.2023;Guarantee;0;0;0.6206517;0;0
29.9.2023;8170356727imke22;ifyvr624ig3441;iqjxx263gu7144npngoy;CRE;OB;BGN;77;1138;15.12.2023;Guarantee;13953.33;2790.67;0;0;0
29.9.2023;5895709508pnkx57;ifyvr624ig3441;;UNS;OB;BGN;77;1138;15.12.2023;Guarantee;0;0;0.6206517;0;0
29.9.2023;2595425225jgea25;ifyvr624ig3441;;UNS;OB;BGN;158;1170;5.3.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;2595425225jgea25;ifyvr624ig3441;iqjxx263gu7144npngoy;CRE;OB;BGN;158;1170;5.3.2024;Guarantee;9567.08;1913.41;0;0;0
29.9.2023;4734615205jzcr57;ifyvr624ig3441;;UNS;OB;BGN;158;1170;5.3.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;3409653600tojv40;ifyvr624ig3441;;UNS;OB;BGN;275;1165;30.6.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;3409653600tojv40;ifyvr624ig3441;iqjxx263gu7144npngoy;CRE;OB;BGN;275;1165;30.6.2024;Guarantee;5213.63;1042.72;0;0;0
29.9.2023;3086738493cqax28;ifyvr624ig3441;;UNS;OB;BGN;275;1165;30.6.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;2742645979ypbv75;ifyvr624ig3441;;UNS;OB;BGN;275;1165;30.6.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;2742645979ypbv75;ifyvr624ig3441;iqjxx263gu7144npngoy;CRE;OB;BGN;275;1165;30.6.2024;Guarantee;2656.24;531.25;0;0;0
29.9.2023;1051943881exeo60;ifyvr624ig3441;;UNS;OB;BGN;275;1165;30.6.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;4112588770bmfk88;ifyvr624ig3441;;UNS;OB;BGN;289;1179;14.7.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;4112588770bmfk88;ifyvr624ig3441;iqjxx263gu7144npngoy;CRE;OB;BGN;289;1179;14.7.2024;Guarantee;6667.23;1333.45;0;0;0
29.9.2023;7855997667bnme66;ifyvr624ig3441;;UNS;OB;BGN;289;1179;14.7.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;8450495353eihu60;ifyvr624ig3441;;UNS;OB;BGN;289;1179;14.7.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;8450495353eihu60;ifyvr624ig3441;iqjxx263gu7144npngoy;CRE;OB;BGN;289;1179;14.7.2024;Guarantee;12213.65;2442.73;0;0;0
29.9.2023;5717435967nxuh69;ifyvr624ig3441;;UNS;OB;BGN;289;1179;14.7.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;4909859370mjql54;ifyvr624ig3441;;UNS;OB;BGN;152;1007;28.2.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;4909859370mjql54;ifyvr624ig3441;iqjxx263gu7144npngoy;CRE;OB;BGN;152;1007;28.2.2024;Guarantee;6868.08;1373.61;0;0;0
29.9.2023;2658064103psue74;ifyvr624ig3441;;UNS;OB;BGN;152;1007;28.2.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;7470786220focq79;ifyvr624ig3441;;UNS;OB;BGN;39;805;7.11.2023;Guarantee;6293.22;1258.64;0.6206517;7.38;865.35
29.9.2023;7470786220focq79;ifyvr624ig3441;iqjxx263gu7144npngoy;CRE;OB;BGN;39;805;7.11.2023;Guarantee;4118.93;823.79;0;0;0
29.9.2023;6360871236nsmg32;ifyvr624ig3441;;UNS;OB;BGN;39;805;7.11.2023;Guarantee;0;0;0.6206517;0;0
29.9.2023;4068149935fqvp22;ifyvr624ig3441;;UNS;OB;BGN;1;767;30.9.2023;Guarantee;918.65;183.73;0.6206517;1.08;123.56
29.9.2023;2981792263djwc17;ifyvr624ig3441;;UNS;OB;BGN;1;767;30.9.2023;Guarantee;0;0;0.6206517;0;0
29.9.2023;5325233831vkww31;ifyvr624ig3441;;UNS;OB;BGN;396;1138;29.10.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;5325233831vkww31;ifyvr624ig3441;iqjxx263gu7144npngoy;CRE;OB;BGN;396;1138;29.10.2024;Guarantee;1121;224.2;0;0;0
29.9.2023;9979430004iuiu70;ifyvr624ig3441;;UNS;OB;BGN;396;1138;29.10.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;6670489106mjsa48;ifyvr624ig3441;;UNS;OB;BGN;60;796;28.11.2023;Guarantee;723.86;144.77;0.6206517;0.85;100.74
29.9.2023;1672504611ohso55;ifyvr624ig3441;;UNS;OB;BGN;60;796;28.11.2023;Guarantee;0;0;0.6206517;0;0
29.9.2023;7529760768vusf20;ifyvr624ig3441;;UNS;OB;BGN;433;1161;5.12.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;7529760768vusf20;ifyvr624ig3441;iqjxx263gu7144npngoy;CRE;OB;BGN;433;1161;5.12.2024;Guarantee;4390.79;878.16;0;0;0
29.9.2023;9293554908dlda43;ifyvr624ig3441;;UNS;OB;BGN;433;1161;5.12.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;8424518318unbp66;ifyvr624ig3441;;UNS;OB;BGN;63;767;1.12.2023;Guarantee;1256.31;251.26;0.6206517;1.47;175.14
29.9.2023;1285325994zbma75;ifyvr624ig3441;;UNS;OB;BGN;63;767;1.12.2023;Guarantee;0;0;0.6206517;0;0
29.9.2023;4663602263wswu77;ifyvr624ig3441;;UNS;OB;BGN;118;794;25.1.2024;Guarantee;1797.31;359.46;0.6206517;2.11;258.38
29.9.2023;3049676421yqmf97;ifyvr624ig3441;;UNS;OB;BGN;118;794;25.1.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;9199315737hzhr83;ifyvr624ig3441;;UNS;OB;BGN;173;824;20.3.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;9199315737hzhr83;ifyvr624ig3441;iqjxx263gu7144npngoy;CRE;OB;BGN;173;824;20.3.2024;Guarantee;989.16;197.83;0;0;0
29.9.2023;4324046028anmi85;ifyvr624ig3441;;UNS;OB;BGN;173;824;20.3.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;7900149409onnk36;ifyvr624ig3441;;UNS;OB;BGN;214;859;30.4.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;7900149409onnk36;ifyvr624ig3441;iqjxx263gu7144npngoy;CRE;OB;BGN;214;859;30.4.2024;Guarantee;41588.63;8317.73;0;0;0
29.9.2023;9331624464uzdn33;ifyvr624ig3441;;UNS;OB;BGN;214;859;30.4.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;2154508537vnrw16;ifyvr624ig3441;;UNS;OB;BGN;152;790;28.2.2024;Guarantee;4279.62;855.92;0.6206517;5.02;626.75
29.9.2023;9090934942ztfm71;ifyvr624ig3441;;UNS;OB;BGN;152;790;28.2.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;3667096663ycis48;ifyvr624ig3441;;UNS;OB;BGN;157;773;4.3.2024;Guarantee;5125.17;1025.03;0.6206517;6.01;752.61
29.9.2023;6991356364rabb10;ifyvr624ig3441;;UNS;OB;BGN;157;773;4.3.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;3178607083rlhu53;ifyvr624ig3441;;UNS;OB;BGN;164;773;11.3.2024;Guarantee;3922.49;784.5;0.6206517;4.6;578.18
29.9.2023;2734070963hfgf52;ifyvr624ig3441;;UNS;OB;BGN;164;773;11.3.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;6571204762suuu95;ifyvr624ig3441;;UNS;OB;BGN;191;797;7.4.2024;Guarantee;17928.25;3585.65;0.6206517;21.02;2680.97
29.9.2023;8575065478dbdf20;ifyvr624ig3441;;UNS;OB;BGN;191;797;7.4.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;9963189683rthb53;ifyvr624ig3441;;UNS;OB;BGN;352;950;15.9.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;9963189683rthb53;ifyvr624ig3441;iqjxx263gu7144npngoy;CRE;OB;BGN;352;950;15.9.2024;Guarantee;17150.01;3430;0;0;0
29.9.2023;3546031555mqyc53;ifyvr624ig3441;;UNS;OB;BGN;352;950;15.9.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;5014348060tfkr39;ifyvr624ig3441;;UNS;OB;BGN;352;950;15.9.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;5014348060tfkr39;ifyvr624ig3441;iqjxx263gu7144npngoy;CRE;OB;BGN;352;950;15.9.2024;Guarantee;3783.11;756.63;0;0;0
29.9.2023;9429629416ytye55;ifyvr624ig3441;;UNS;OB;BGN;352;950;15.9.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;4680091002aeem30;ifyvr624ig3441;;UNS;OB;BGN;199;770;15.4.2024;Guarantee;41165.58;8233.12;0.6206517;48.26;6181.92
29.9.2023;4410802122xrzz51;ifyvr624ig3441;;UNS;OB;BGN;199;770;15.4.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;6591838529bpzj85;ifyvr624ig3441;;UNS;OB;BGN;306;861;31.7.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;6591838529bpzj85;ifyvr624ig3441;iqjxx263gu7144npngoy;CRE;OB;BGN;306;861;31.7.2024;Guarantee;20017.41;4003.49;0;0;0
29.9.2023;7385361830eyux96;ifyvr624ig3441;;UNS;OB;BGN;306;861;31.7.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;3357546139gwsu80;ifyvr624ig3441;;UNS;OB;BGN;249;804;4.6.2024;Guarantee;2308.09;461.62;0.6206517;2.71;355.75
29.9.2023;3716092229wpqp43;ifyvr624ig3441;;UNS;OB;BGN;249;804;4.6.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;9783537014jkvg69;ifyvr624ig3441;;UNS;OB;BGN;260;808;15.6.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;9783537014jkvg69;ifyvr624ig3441;iqjxx263gu7144npngoy;CRE;OB;BGN;260;808;15.6.2024;Guarantee;9029.92;1805.98;0;0;0
29.9.2023;1194428167iggd35;ifyvr624ig3441;;UNS;OB;BGN;260;808;15.6.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;9638188816uoxy73;ifyvr624ig3441;;UNS;OB;BGN;223;770;9.5.2024;Guarantee;2622.34;524.47;0.6206517;3.07;398.79
29.9.2023;7739765967hrwg71;ifyvr624ig3441;;UNS;OB;BGN;223;770;9.5.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;7634647590kypp87;ifyvr624ig3441;;UNS;OB;BGN;295;828;20.7.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;7634647590kypp87;ifyvr624ig3441;iqjxx263gu7144npngoy;CRE;OB;BGN;295;828;20.7.2024;Guarantee;1214.66;242.93;0;0;0
29.9.2023;7636168550ofbd37;ifyvr624ig3441;;UNS;OB;BGN;295;828;20.7.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;6121190449sscj75;ifyvr624ig3441;;UNS;OB;BGN;335;849;29.8.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;6121190449sscj75;ifyvr624ig3441;iqjxx263gu7144npngoy;CRE;OB;BGN;335;849;29.8.2024;Guarantee;3604.15;720.83;0;0;0
29.9.2023;1733557978iiot18;ifyvr624ig3441;;UNS;OB;BGN;335;849;29.8.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;1195831960paau27;ifyvr624ig3441;;UNS;OB;BGN;309;794;3.8.2024;Guarantee;6590.35;1318.07;0.6206517;7.73;1047.07
29.9.2023;2740003989tkwg67;ifyvr624ig3441;;UNS;OB;BGN;309;794;3.8.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;6728320050ytwa92;ifyvr624ig3441;;UNS;OB;BGN;305;783;30.7.2024;Guarantee;1623.64;324.72;0.6206517;1.9;257.44
29.9.2023;6255159571pozg97;ifyvr624ig3441;;UNS;OB;BGN;305;783;30.7.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;1311717954vzjl67;ifyvr624ig3441;;UNS;OB;BGN;299;764;24.7.2024;Guarantee;728.5;145.7;0.6206517;0.85;115.17
29.9.2023;1119663865anxt79;ifyvr624ig3441;;UNS;OB;BGN;299;764;24.7.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;2287545762qqmc20;ifyvr624ig3441;;UNS;OB;BGN;370;832;3.10.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;2287545762qqmc20;ifyvr624ig3441;iqjxx263gu7144npngoy;CRE;OB;BGN;370;832;3.10.2024;Guarantee;11784.62;2356.92;0;0;0
29.9.2023;6163552549qnzg28;ifyvr624ig3441;;UNS;OB;BGN;370;832;3.10.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;3943508436dlak17;ifyvr624ig3441;;UNS;OB;BGN;7;459;6.10.2023;Guarantee;785.7;157.14;0.6206517;0.92;106.05
29.9.2023;4895496584mobp77;ifyvr624ig3441;;UNS;OB;BGN;7;459;6.10.2023;Guarantee;0;0;0.6206517;0;0
29.9.2023;3967728067tavd42;ifyvr624ig3441;;UNS;OB;BGN;16;464;15.10.2023;Guarantee;2498.27;499.65;0.6206517;2.93;338.98
29.9.2023;7638658218fwto43;ifyvr624ig3441;;UNS;OB;BGN;16;464;15.10.2023;Guarantee;0;0;0.6206517;0;0
29.9.2023;5779908323kgmw76;ifyvr624ig3441;;UNS;OB;BGN;398;826;31.10.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;5779908323kgmw76;ifyvr624ig3441;iqjxx263gu7144npngoy;CRE;OB;BGN;398;826;31.10.2024;Guarantee;11868.23;2373.64;0;0;0
29.9.2023;9452061412srlb20;ifyvr624ig3441;;UNS;OB;BGN;398;826;31.10.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;8648161925gitl85;ifyvr624ig3441;;UNS;OB;BGN;345;773;8.9.2024;Guarantee;2946.9;589.38;0.6206517;3.45;476.6
29.9.2023;6399960376oqss70;ifyvr624ig3441;;UNS;OB;BGN;345;773;8.9.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;8320943490wdqf31;ifyvr624ig3441;;UNS;OB;BGN;16;402;15.10.2023;Guarantee;4701.91;940.38;0.6206517;5.51;637.98
29.9.2023;6635177952lquk33;ifyvr624ig3441;;UNS;OB;BGN;16;402;15.10.2023;Guarantee;0;0;0.6206517;0;0
29.9.2023;8590968402afmk27;ifyvr624ig3441;;UNS;OB;BGN;454;840;26.12.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;8590968402afmk27;ifyvr624ig3441;iqjxx263gu7144npngoy;CRE;OB;BGN;454;840;26.12.2024;Guarantee;25733.79;5146.76;0;0;0
29.9.2023;3201757655laom50;ifyvr624ig3441;;UNS;OB;BGN;454;840;26.12.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;8333254068yzxq74;ifyvr624ig3441;;UNS;OB;BGN;418;804;20.11.2024;Guarantee;4562.33;912.47;0.6206517;5.35;764.23
29.9.2023;6195027664rnmj24;ifyvr624ig3441;;UNS;OB;BGN;418;804;20.11.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;8978244440vhxu99;ifyvr624ig3441;;UNS;OB;BGN;443;829;15.12.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;8978244440vhxu99;ifyvr624ig3441;iqjxx263gu7144npngoy;CRE;OB;BGN;443;829;15.12.2024;Guarantee;11436.52;2287.3;0;0;0
29.9.2023;3730535120mhrw48;ifyvr624ig3441;;UNS;OB;BGN;443;829;15.12.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;9456009595sbqj46;ifyvr624ig3441;;UNS;OB;BGN;20;399;19.10.2023;Guarantee;1313.09;262.62;0.6206517;1.54;178.58
29.9.2023;9784689987xwwn68;ifyvr624ig3441;;UNS;OB;BGN;20;399;19.10.2023;Guarantee;0;0;0.6206517;0;0
29.9.2023;7665848951aoat48;ifyvr624ig3441;;UNS;OB;BGN;445;825;17.12.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;7665848951aoat48;ifyvr624ig3441;iqjxx263gu7144npngoy;CRE;OB;BGN;445;825;17.12.2024;Guarantee;2721.71;544.34;0;0;0
29.9.2023;1754102689qnpk38;ifyvr624ig3441;;UNS;OB;BGN;445;825;17.12.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;4857009208vxae71;ifyvr624ig3441;;UNS;OB;BGN;50;409;18.11.2023;Guarantee;11962.59;2392.52;0.6206517;14.02;1655.35
29.9.2023;9905463240ffoy46;ifyvr624ig3441;;UNS;OB;BGN;50;409;18.11.2023;Guarantee;0;0;0.6206517;0;0
29.9.2023;6297153917huaf43;ifyvr624ig3441;;UNS;OB;BGN;62;421;30.11.2023;Guarantee;524.74;104.95;0.6206517;0.62;73.11
29.9.2023;6589607683hdnc92;ifyvr624ig3441;;UNS;OB;BGN;62;421;30.11.2023;Guarantee;0;0;0.6206517;0;0
29.9.2023;3110808212ausd83;ifyvr624ig3441;;UNS;OB;BGN;459;812;31.12.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;3110808212ausd83;ifyvr624ig3441;iqjxx263gu7144npngoy;CRE;OB;BGN;459;812;31.12.2024;Guarantee;15137.99;3027.59;0;0;0
29.9.2023;1784786868nmqi95;ifyvr624ig3441;;UNS;OB;BGN;459;812;31.12.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;5870153119jlci88;ifyvr624ig3441;;UNS;OB;BGN;94;427;1.1.2024;Guarantee;2399.64;479.92;0.6206517;2.81;340.41
29.9.2023;8825524816idte72;ifyvr624ig3441;;UNS;OB;BGN;94;427;1.1.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;9520935792odmd65;ifyvr624ig3441;;UNS;OB;BGN;94;427;1.1.2024;Guarantee;1605.66;321.13;0.6206517;1.88;227.78
29.9.2023;5500509226balr16;ifyvr624ig3441;;UNS;OB;BGN;94;427;1.1.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;9630356592ofre60;ifyvr624ig3441;;UNS;OB;BGN;123;456;30.1.2024;Guarantee;608.15;121.63;0.6206517;0.71;87.67
29.9.2023;5675683569sttc68;ifyvr624ig3441;;UNS;OB;BGN;123;456;30.1.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;1300274151hyub76;ifyvr624ig3441;;UNS;OB;BGN;442;771;14.12.2024;Guarantee;1652.31;330.46;0.6206517;1.94;279.91
29.9.2023;9567534465bpno79;ifyvr624ig3441;;UNS;OB;BGN;442;771;14.12.2024;Guarantee;0;0;0.6206517;0;0
29.9.2023;7056249782jdis53;ifyvr624ig3441;;UNS;OB;BGN;825;1133;1.1.2026;Guarantee;0;0;0.6206517;0;0
29.9.2023;7056249782jdis53;ifyvr624ig3441;iqjxx263gu7144npngoy;CRE;OB;BGN;825;1133;1.1.2026;Guarantee;4808.1;961.62;0;0;0
29.9.2023;3286672424ujdq91;ifyvr624ig3441;;UNS;OB;BGN;825;1133;1.1.2026;Guarantee;0;0;0.6206517;0;0
29.9.2023;8058074040alkr62;ifyvr624ig3441;;UNS;OB;BGN;137;403;13.2.2024;Guarantee;2010.22;402.04;0.6206517;2.36;292.01
29.9.2023;5696191626vpcz25;ifyvr624ig3441;;UNS;OB;BGN;137;403;13.2.2024;Guarantee;0;0;0.6206517;0;0
